NNZ,ROC
0.23971123719197224,0.9514842809070139
0.23958421542891015,0.9450622001528496
0.2394360233720044,0.8426410156890833
0.2364933525277331,0.8349385200805062
0.12340164281480227,0.8446436645473134
0.0041705478872046745,0.5086127905441364
0.0,0.5
