NNZ,ROC
0.21809744779582366,0.8664777389515311
0.21809744779582366,0.8664377118932397
0.21577726218097448,0.8658693276655018
0.1554524361948956,0.8563468904979766
0.04408352668213457,0.7987219360287554
0.013921113689095127,0.6372227625875091
