NNZ,ROC
0.1160767211448895,0.8262677107382792
0.1160767211448895,0.8263997535201407
0.1160767211448895,0.8272040141005687
0.11563214497417224,0.8290326065645268
0.09206960792615801,0.8336501026332531
0.0456008129392836,0.839131878728708
0.01198238631552206,0.8483908786446809
0.0025192649673977476,0.82734005817885
0.0007197899906850707,0.5156630748362468
6.351088153103565e-05,0.5029469548133595
0.0,0.5009823182711198
0.0,0.5
0.0,0.5
